Date,ENEL_logret,NKT_logret,VWS_logret,brent_price_logret,utilities_close_logret,us10y
2016-03-03,-0.011537,-0.070681,0.049936,-0.045579,-0.025605,-0.880344
2016-03-04,-0.017032,-0.072713,0.041356,-0.024425,-0.016715,-0.879544
2016-03-07,-0.002821,-0.063649,0.033067,0.021244,-0.018452,-0.879444
2016-03-08,0.016813,-0.002472,0.109445,0.048569,-0.046608,-0.879244
2016-03-09,0.049128,0.042939,0.047374,0.034073,-0.058564,-0.880744
2016-03-10,0.042995,0.017247,-0.017069,0.036418,-0.064769,-0.880344
2016-03-11,0.106426,0.027683,0.025615,-0.000694,-0.086624,-0.880244
2016-03-14,0.063513,-0.002437,0.055043,0.099091,-0.040504,-0.881244
2016-03-15,0.069177,-0.024496,0.054656,0.127804,-0.010614,-0.897944
2016-03-16,0.068993,-0.052161,0.034248,0.193769,-0.027828,-0.754033
2016-03-17,0.079407,-0.053653,0.050710,0.244069,0.012144,-0.896789
2016-03-18,0.079618,-0.034817,0.054449,0.137601,-0.007280,-0.896889
2016-03-21,0.049683,-0.031113,0.028873,0.097814,-0.012353,-0.896889
2016-03-22,0.071554,-0.014548,0.012560,0.067427,-0.032531,-0.897289
2016-03-23,0.094282,-0.006876,0.038319,0.017938,-0.069673,-0.897189
2016-03-30,0.073954,0.004993,0.044063,0.030933,-0.062827,-0.896889
2016-03-31,0.037707,0.116732,0.017321,0.080019,-0.051006,-0.897389
2016-04-01,0.027145,0.045023,0.009761,0.080553,-0.060455,-0.896689
2016-04-04,0.006030,0.045980,-0.010772,0.096290,-0.059016,-0.896289
2016-04-05,-0.028411,0.071814,-0.016484,0.160677,-0.045414,-0.895689
2016-04-06,-0.014981,0.072267,-0.008328,0.099009,-0.029740,0.104411
2016-04-07,-0.033926,0.095096,-0.008051,0.138062,-0.027303,0.104211
2016-04-08,0.006599,0.079564,0.018644,0.187460,-0.021040,0.104811
2016-04-11,0.006454,0.098665,0.037099,0.213234,-0.001753,0.105211
2016-04-12,-0.030967,0.079946,0.017583,0.289173,0.022591,0.105511
2016-04-13,-0.017736,0.069640,0.029011,0.264904,0.018983,0.106311
2016-04-14,-0.038422,0.069812,0.028582,0.312950,0.075906,0.106911
2016-04-15,-0.043704,0.065097,0.002331,0.179698,0.059137,0.108211
2016-04-18,-0.022931,0.079518,0.002705,0.187188,0.026869,0.125511
2016-04-19,-0.012694,0.099058,0.001275,0.144685,0.022163,0.001900
2016-04-20,-0.020357,0.065326,-0.056424,0.168420,0.021467,0.001300
2016-04-21,-0.025472,0.065707,-0.052317,0.215152,0.032056,0.001600
2016-04-26,-0.012668,0.046547,-0.033513,0.172399,0.008206,0.001200
2016-04-27,0.002529,0.040382,-0.028367,0.239683,0.022596,0.001500
2016-04-28,0.025092,0.026137,-0.016740,0.209463,0.047240,0.002000
2016-04-29,-0.004909,-0.004319,0.001589,0.112795,0.048136,0.001100
2016-05-02,0.020409,-0.012534,-0.007847,0.027308,0.028611,0.001700
2016-05-03,0.007715,0.001333,-0.033810,0.013824,0.011120,0.000700
2016-05-04,0.020646,-0.010723,-0.038984,0.008916,0.008017,0.001000
2016-05-10,0.077959,-0.010432,-0.015267,-0.013839,-0.009022,0.000000
2016-05-11,0.070067,-0.015490,-0.026668,0.054965,-0.004576,-0.000600
2016-05-12,0.099037,-0.029829,-0.013490,-0.012306,-0.008770,-0.000200
2016-05-13,0.072081,-0.038610,-0.039736,0.042399,0.012494,-0.001300
2016-05-18,0.074342,-0.051362,-0.037015,0.059963,0.024787,-0.001400
2016-05-19,0.072209,-0.036822,-0.031834,0.066307,0.017434,-0.000500
2016-05-20,0.066325,-0.024648,-0.021948,0.102743,0.032386,-0.000600
2016-05-23,0.051028,-0.027190,-0.044181,0.087646,0.011955,-0.001100
2016-05-24,0.086338,-0.014825,-0.005155,0.082183,0.009616,-0.001300
2016-05-25,0.070592,-0.012039,0.032548,0.104987,0.024051,-0.001600
2016-05-26,0.067568,-0.029877,0.023887,0.114129,0.035824,-0.001400
2016-05-27,0.065132,0.011390,0.080356,0.092321,0.027273,-0.001000
2016-05-31,0.060585,0.004703,0.091264,0.102095,0.009755,-0.000100
2016-06-01,0.040382,0.002688,0.067757,0.096198,0.022191,0.000400
2016-06-02,0.030212,0.003734,0.057928,0.085757,0.043214,0.000300
2016-06-03,0.005342,0.007331,0.046693,0.160457,0.043974,-0.000600
2016-06-06,0.035250,0.012574,0.004416,0.216646,0.014590,-0.000100
2016-06-07,0.049956,0.008858,0.029969,0.220582,0.028760,-0.000400
2016-06-08,0.072645,0.015023,0.038060,0.168173,0.028880,0.000600
2016-06-09,0.067653,0.005598,0.042829,0.178152,0.012460,-0.000200
2016-06-10,0.010209,-0.038694,0.000253,0.204237,0.040382,-0.000300
2016-06-13,-0.002465,-0.046439,-0.018677,0.198864,0.019608,0.000200
2016-06-14,-0.030509,-0.056274,-0.039939,0.222982,0.028442,-0.000500
2016-06-15,-0.015044,-0.047759,-0.023469,0.144737,0.021642,0.000300
2016-06-16,-0.017509,-0.074227,-0.042791,0.162771,0.011390,0.000200
2016-06-17,0.015235,-0.053333,-0.003364,0.088695,-0.004190,0.001200
2016-06-20,-0.012413,-0.034078,0.021113,0.125616,-0.005521,0.000400
2016-06-21,0.000184,-0.060771,0.016771,0.104733,-0.014391,0.000600
2016-06-22,-0.042512,-0.066640,0.017539,0.158566,0.004210,0.000200
2016-06-23,-0.022215,-0.056634,-0.003722,0.160102,0.010428,0.000800
2016-06-24,-0.137355,-0.080980,-0.060515,0.140712,0.005096,0.000700
2016-06-27,-0.137701,-0.143858,-0.127833,0.130364,0.004977,0.000200
2016-06-28,-0.084557,-0.126710,-0.108381,0.124811,0.012703,-0.018900
2016-06-29,-0.035268,-0.119494,-0.064201,0.105110,-0.012919,0.108678
2016-06-30,-0.017435,-0.078919,-0.044519,0.104794,-0.032485,0.108478
2016-07-01,-0.010000,-0.071273,-0.032368,0.061656,-0.032418,0.108778
2016-07-04,-0.017435,-0.069088,-0.053857,0.069811,-0.019524,-0.890922
2016-07-05,-0.037179,-0.112555,-0.063106,0.082491,-0.005313,-0.890622
2016-07-06,-0.062442,-0.136025,-0.070712,0.163226,0.015279,-0.891222
2016-07-07,-0.065186,-0.114945,-0.054007,0.160695,0.018946,-0.890622
2016-07-08,-0.012642,-0.080352,-0.014805,0.121588,-0.013975,-0.890722
2016-07-11,0.010152,-0.051266,0.028013,0.068761,-0.010830,-0.891122
2016-07-12,0.033209,-0.036293,0.059844,0.030752,-0.037506,-0.890922
2016-07-13,0.017744,-0.053680,0.050287,0.008887,-0.033745,-0.891122
2016-07-14,0.015152,-0.014915,0.073008,-0.069168,-0.034031,-0.891422
2016-07-15,-0.007491,-0.036376,0.025929,-0.009404,-0.005438,-0.892822
2016-07-18,0.010050,-0.059555,-0.010243,0.002880,0.016814,-0.892122
2016-07-19,-0.000000,-0.038447,0.009808,0.008546,0.026340,-0.891622
2016-07-20,0.017744,-0.022516,0.003931,0.000207,0.004941,-0.891122
2016-07-21,0.004988,-0.032680,-0.011752,-0.004923,0.000979,-0.891522
2016-07-22,0.112833,-0.006322,0.048092,-0.058847,-0.089570,-0.891122
2016-07-25,0.115614,0.037660,0.080631,-0.085439,-0.106744,-0.892422
2016-07-26,0.072196,0.049718,0.062675,-0.062186,-0.068258,-0.875022
2016-07-27,0.030305,0.051673,0.037715,-0.008435,-0.009410,-1.002800
2016-07-28,0.007509,0.024336,0.031970,-0.020598,0.021458,-1.002500
2016-07-29,0.034571,0.018244,0.011696,-0.017681,0.021301,-1.002200
2016-08-01,0.029705,0.006768,0.027183,-0.018977,0.021879,-0.002500
2016-08-02,0.020001,0.049989,0.020014,-0.086427,-0.007288,-0.017300
2016-08-03,0.037931,0.078511,0.067271,-0.104419,-0.031874,0.077939
2016-08-04,0.045578,0.069588,0.073848,-0.096635,-0.020331,0.078139
2016-08-05,0.039906,0.084350,0.068556,-0.109842,0.016508,0.078639
2016-08-08,0.027399,0.069633,0.048948,-0.114042,0.040166,0.078739
2016-08-09,0.019901,0.067910,0.067589,-0.024526,0.059040,0.079539
2016-08-10,0.017435,0.075309,0.061620,-0.060796,0.059501,1.079539
2016-08-11,0.029632,0.096447,0.070503,0.007636,0.061784,1.079239
2016-08-12,0.027196,0.105384,0.088550,-0.006895,0.047711,1.080039
2016-08-17,0.004541,0.095954,0.088809,-0.070858,0.017840,1.080239
2016-08-18,0.014610,0.190521,0.174012,-0.052846,0.009861,1.079639
2016-08-19,-0.000677,0.137553,0.162936,-0.055399,0.020954,1.078939
2016-08-22,-0.008110,0.129165,0.214415,-0.077800,0.015608,1.079439
2016-08-23,-0.000390,0.143423,0.191446,-0.053901,0.102846,1.078739
2016-08-24,-0.000390,0.149513,0.207389,-0.029497,0.121133,1.080439
2016-08-25,0.004629,0.116373,0.193004,-0.060787,0.088834,1.081639
2016-08-26,0.012196,0.130246,0.188835,-0.123429,0.045529,1.081539
2016-08-29,-0.000504,0.119165,0.165905,-0.137673,0.012029,1.080639
2016-08-30,-0.017413,0.130457,0.183654,-0.156181,0.012786,1.080739
2016-08-31,-0.012547,0.133412,0.181666,-0.178497,0.000168,1.080439
2016-09-01,-0.000333,0.146720,0.201364,-0.131905,0.005012,1.095539
2016-09-02,0.024674,0.139926,0.189456,-0.122032,0.018713,1.000800
2016-09-05,0.022196,0.122756,0.178720,-0.105530,0.020229,1.000700
2016-09-06,0.004933,0.096041,0.172341,-0.047365,0.008068,1.000100
2016-09-07,0.036830,0.111159,0.178459,-0.018332,-0.000745,1.001200
2016-09-08,0.034436,0.108783,0.142817,-0.074404,0.001221,1.000600
2016-09-09,0.022196,0.075585,0.130495,-0.057119,-0.020059,0.000200
2016-09-12,-0.012461,0.048834,0.121143,-0.039455,-0.008262,0.000200
2016-09-13,-0.025254,0.043400,0.114603,-0.024736,-0.009673,0.000400
2016-09-14,-0.002548,0.049870,0.119013,0.068802,-0.045230,-0.000100
2016-09-15,0.000000,-0.046542,0.025808,0.079066,-0.031369,-0.000100
2016-09-16,-0.002574,-0.010804,0.014733,0.075027,-0.051742,-0.000100
2016-09-19,0.010204,-0.005788,-0.019661,0.066842,-0.049947,0.000100
2016-09-20,-0.002541,-0.030135,0.006303,0.096050,-0.045119,0.000000
2016-09-21,-0.007643,0.102989,-0.009025,0.083272,-0.050665,0.000000
2016-09-22,0.022529,0.107382,0.007194,0.122770,-0.051701,0.000000
2016-09-23,-0.002516,0.089911,-0.009923,0.149129,-0.046465,0.000300
2016-09-26,0.000000,0.082593,-0.005464,0.170630,-0.041671,0.001200
2016-09-27,-0.007605,0.077276,-0.030996,0.162249,-0.044770,0.000700
2016-09-28,0.000000,0.079897,-0.014559,0.176830,-0.039405,0.001300
2016-09-29,0.005051,0.082824,-0.015448,0.118894,-0.027863,0.000900
2016-09-30,-0.017479,0.073762,-0.026234,0.127705,0.003545,0.000400
2016-10-03,-0.032707,0.083922,-0.030550,0.122584,0.004200,0.000700
2016-10-04,-0.027745,0.081665,-0.014337,0.084398,0.001592,-15.998900
2016-10-05,-0.070204,0.101636,-0.025001,0.083382,0.001016,-15.892061
2016-10-06,-0.070558,0.102181,-0.007143,0.126735,-0.001051,-15.892161
2016-10-07,-0.071642,0.128996,-0.003643,0.136697,-0.001918,-15.891061
2016-10-10,-0.035901,0.150176,0.002726,0.078041,-0.026142,-15.889961
2016-10-11,-0.031171,0.177523,-0.037076,0.029697,-0.037475,-15.890561
2016-10-12,-0.047006,0.174329,-0.039002,-0.062208,-0.007266,-15.890261
2016-10-13,-0.046762,0.173060,-0.056142,-0.076225,-0.015375,-15.890461
2016-10-14,-0.010363,0.202575,-0.026866,-0.087324,-0.011706,-15.890061
2016-10-17,-0.030930,0.180932,-0.036769,-0.043772,-0.002939,-15.890661
2016-10-18,-0.005102,0.198633,-0.033778,-0.073697,-0.012766,-15.890361
2016-10-19,0.002554,0.065798,-0.014612,-0.033568,-0.017511,-15.890461
2016-10-20,-0.022529,0.050113,-0.025410,-0.042304,0.005140,-15.890861
2016-10-21,-0.007585,0.067718,-0.011856,-0.061242,-0.010489,-15.891361
2016-10-24,-0.002554,0.072975,0.002736,-0.063385,-0.012685,-15.891861
2016-10-25,-0.005102,0.070885,0.003697,-0.064399,-0.006718,-15.891661
2016-10-26,-0.002528,0.070273,-0.011060,-0.052458,0.002409,-15.891961
2016-10-27,-0.007585,0.052988,-0.010124,0.072346,0.012234,-15.891961
2016-10-28,-0.007585,0.069141,-0.009208,0.048417,-0.020034,-15.891961
2016-10-31,0.002554,0.071259,-0.008246,0.039657,-0.032148,-15.891861
2016-11-01,0.002554,0.059180,-0.049964,0.054739,-0.033457,0.108439
2016-11-02,-0.000000,0.022181,-0.089810,0.053238,-0.054526,0.001400
2016-11-03,-0.000000,0.003861,-0.110551,0.018316,-0.064622,0.001800
2016-11-04,0.013175,0.003747,-0.096077,0.042896,-0.072706,0.001400
2016-11-07,0.002608,-0.012639,-0.060795,0.074914,-0.052851,0.000600
2016-11-08,0.020888,-0.035975,-0.116863,0.082555,-0.041973,-0.016800
2016-11-09,0.010638,-0.039408,-0.202988,0.081575,-0.044481,0.105617
2016-11-10,-0.029692,-0.023155,-0.198193,0.072782,-0.041264,0.106117
2016-11-11,-0.053489,-0.038384,-0.208001,0.076740,-0.016448,0.105617
2016-11-14,-0.056543,0.017850,-0.208504,0.068616,-0.034216,0.106217
2016-11-15,-0.068810,0.032732,-0.201104,0.096234,-0.010260,0.105917
2016-11-16,-0.071364,0.022401,-0.212392,0.119931,-0.001063,0.105817
2016-11-17,-0.065383,0.038126,-0.205154,0.065782,-0.018811,0.106217
2016-11-18,-0.084707,0.015822,-0.213329,0.073649,-0.009680,0.106517
2016-11-21,-0.068810,0.018284,-0.217694,0.066200,-0.011456,0.106417
2016-11-22,-0.039118,0.019165,-0.227072,0.087901,-0.016388,0.107017
2016-11-23,-0.054630,0.010030,-0.203414,0.073920,-0.019220,0.107317
2016-11-24,-0.054772,0.038356,-0.154552,0.014350,-0.031404,0.107417
2016-11-25,-0.052095,0.026087,-0.141892,-0.009581,-0.024704,0.108117
2016-11-28,-0.057759,0.033377,-0.136190,-0.050849,-0.019455,0.107817
2016-11-29,-0.033726,0.061367,-0.114042,-0.064306,-0.029014,0.107317
2016-11-30,-0.010444,0.067928,-0.087389,-0.113304,-0.026877,0.106617
2016-12-01,-0.010499,0.092360,-0.103894,-0.134272,-0.014285,0.106117
2016-12-02,0.002614,0.090631,-0.129122,-0.159181,0.001548,0.105917
2016-12-05,-0.026387,0.092493,-0.169863,-0.185119,-0.001210,0.105817
2016-12-06,0.015385,0.087946,-0.102276,-0.149506,0.001466,0.123517
2016-12-07,0.043992,0.091379,-0.011199,-0.121120,-0.007505,0.001100
2016-12-08,0.081517,0.093407,-0.049800,-0.121060,-0.051890,0.002800
2016-12-09,0.086782,0.073843,-0.085646,-0.160823,-0.064132,0.004000
2016-12-12,0.105083,0.041507,-0.082930,-0.164513,-0.078609,-0.018000
2016-12-13,0.113818,0.004908,-0.080099,-0.120623,-0.090694,0.137161
2016-12-14,0.101518,0.011342,-0.059530,-0.140138,-0.095066,0.137361
2016-12-15,0.097764,0.048236,-0.045478,-0.123327,-0.092378,0.137161
2016-12-16,0.104808,0.047600,-0.017874,-0.124143,-0.102452,0.137861
2016-12-19,0.106456,0.038468,-0.032450,-0.080244,-0.087047,0.138561
2016-12-20,0.091434,0.044541,0.004850,-0.062639,-0.076012,0.138161
2016-12-21,0.089459,0.062407,-0.002047,-0.051100,-0.084430,0.137961
2016-12-22,0.087235,0.027119,-0.045955,-0.032898,-0.087446,0.138261
2016-12-23,0.096768,0.034899,-0.066787,-0.031033,-0.080965,0.114061
2016-12-28,0.102701,0.046131,-0.064069,0.009479,-0.076756,0.277850
2016-12-29,0.083487,0.023971,-0.050260,-0.024103,-0.058809,0.277650
2016-12-30,0.085410,0.038278,-0.014791,0.080077,-0.044327,0.277550
2017-01-03,0.078754,0.040495,-0.005683,0.176067,-0.056123,0.278450
2017-01-04,0.068255,0.058709,0.008828,0.195357,-0.049978,0.279150
2017-01-05,0.094429,0.055380,0.012268,0.218698,-0.063348,0.278950
2017-01-06,0.040079,0.054622,0.050162,0.185117,-0.038101,0.278450
2017-01-09,0.032596,0.051627,0.051020,0.167860,-0.026318,0.277950
2017-01-10,0.022813,0.039856,0.101478,0.166860,0.016559,0.275550
2017-01-11,0.025133,0.048750,0.140472,0.226550,0.023441,0.275350
2017-01-12,0.012690,0.053149,0.118661,0.255185,0.051336,0.297550
2017-01-13,0.000174,0.072843,0.106156,0.187968,0.055810,0.142889
2017-01-16,-0.002054,0.073362,0.092877,0.164901,0.049608,0.142789
2017-01-17,-0.002198,0.028402,0.059305,0.148784,0.047588,0.143489
2017-01-18,0.015030,0.034262,0.042053,0.198293,0.060519,0.143389
2017-01-19,0.000298,0.064115,0.046277,0.152471,0.059928,0.142889
2017-01-20,-0.011954,0.058053,0.042377,0.168488,0.057389,0.142389
2017-01-23,-0.019244,0.054272,0.008376,0.130168,0.059127,0.142889
2017-01-24,-0.014342,0.059769,0.000927,0.128153,0.059871,0.142189
2017-01-25,-0.043858,0.066753,0.019353,0.152113,0.058187,0.165789
2017-01-26,-0.046548,0.053609,0.011755,0.163965,0.056951,0.180372
2017-01-27,-0.064010,0.077350,0.030830,0.207262,0.053534,0.180172
2017-01-30,-0.091762,0.042900,-0.000208,0.136447,0.060315,0.180172
2017-01-31,-0.077249,0.047177,0.022256,0.051628,0.072359,0.154972
2017-02-01,-0.074662,0.051895,0.068059,0.041532,0.060964,0.324311
2017-02-02,-0.071902,0.060149,0.077613,0.031215,0.070186,0.324911
2017-02-03,-0.059423,0.064095,0.074928,0.066377,0.037918,0.324111
2017-02-06,-0.077636,0.061512,0.058053,0.046862,0.034375,0.324611
2017-02-07,-0.062599,0.056543,0.042312,0.030537,0.022330,0.324711
2017-02-08,-0.039414,0.056755,0.043565,0.026845,0.011388,0.324111
2017-02-09,-0.022033,0.055421,0.068287,0.009585,0.011337,0.323411
2017-02-10,-0.026798,0.052304,0.059201,0.020252,0.002648,0.323011
2017-02-13,-0.017221,0.063367,0.061854,0.021406,0.006174,0.323511
2017-02-14,-0.029414,0.082153,0.085918,0.055653,0.008600,-23.677089
2017-02-15,-0.046864,0.096377,0.089642,-0.007042,0.007497,-23.515883
2017-02-16,-0.026996,0.037748,0.098009,-0.006560,-0.004003,-23.514983
2017-02-17,-0.024451,0.029410,0.081995,0.008759,-0.014060,-23.513883
2017-02-20,-0.019803,0.010498,0.097064,0.033210,-0.013727,-23.514083
2017-02-21,-0.017306,0.004808,0.126501,0.012139,-0.009129,-23.514583
2017-02-22,-0.012547,0.005688,0.111505,0.007574,-0.018737,-23.513983
2017-02-23,-0.002516,-0.011453,0.112725,0.016962,-0.024362,-23.691856
2017-02-24,0.017655,-0.057831,0.070435,-0.003097,-0.029594,-23.691456
2017-02-27,0.053110,-0.057153,0.072321,-0.003463,-0.044099,-23.691456
2017-02-28,0.048050,-0.070928,0.077676,0.003626,-0.043433,-23.666956
2017-03-01,0.055290,-0.047957,0.060506,0.022110,-0.039103,-23.837494
2017-03-02,0.059868,-0.074028,0.041815,0.017128,-0.036025,-23.837294
2017-03-03,0.052186,-0.090336,0.026279,0.000358,-0.027023,-23.836394
2017-03-06,0.072805,-0.092489,0.049742,0.011516,-0.027276,-23.836794
2017-03-07,0.067441,-0.092489,0.065059,0.011029,-0.007426,-23.837094
2017-03-08,0.046634,-0.075706,0.050496,0.014996,0.011737,-23.837294
2017-03-09,0.036456,-0.103096,0.026330,-0.009771,0.011866,-23.837894
2017-03-10,0.031594,-0.078979,0.039830,0.015150,0.006735,-23.837094
2017-03-13,0.036545,-0.103221,0.030980,-0.002766,0.015834,-23.837394
2017-03-14,0.036634,-0.107253,0.020183,0.005108,0.005620,0.162806
2017-03-15,0.049271,-0.105284,0.012446,0.014769,0.004019,0.001400
2017-03-16,0.055637,-0.060141,0.011483,0.018260,0.011052,0.000900
2017-03-17,0.041218,-0.042992,0.023890,-0.010227,0.010016,-0.000200
2017-03-20,0.046406,-0.035699,0.041951,0.008178,0.016348,-0.000600
2017-03-21,0.051044,-0.035976,0.014091,0.029541,0.024618,-0.024100
2017-03-22,0.070675,-0.050408,0.011342,0.010253,0.024978,0.144050
2017-03-23,0.079849,-0.025274,0.032485,-0.001253,0.029107,0.143350
2017-03-24,0.069992,0.011837,0.056037,-0.002009,0.031657,0.143150
2017-03-27,0.059755,0.022191,0.060169,-0.002193,0.047417,0.142650
2017-03-28,0.069157,0.015828,0.052397,-0.034807,0.047253,0.143150
2017-03-29,0.061631,-0.011860,0.040822,-0.001255,0.053601,0.143550
2017-03-30,0.056486,0.017808,0.069881,-0.032337,0.064371,1.143250
2017-03-31,0.065597,0.037029,0.085569,-0.032718,0.058245,1.143550
2017-04-03,0.065597,0.051605,0.069817,-0.005285,0.063708,1.143450
2017-04-04,0.060909,0.047713,0.086536,0.015129,0.047077,1.144150
2017-04-05,0.049133,0.039539,0.072144,-0.020795,0.023892,1.144650
2017-04-06,0.048904,0.051597,0.100633,-0.063674,0.019433,1.145750
2017-04-07,0.051293,0.027675,0.074312,-0.086419,0.011282,1.145450
2017-04-10,0.039865,0.042755,0.083191,-0.077737,0.008382,1.145150
2017-04-11,0.049133,0.020141,0.088279,-0.102615,0.010246,1.145350
2017-04-12,0.051534,0.008907,0.089150,-0.074940,0.011024,1.144750
2017-04-19,0.044181,0.011892,0.103100,-0.068782,0.019070,1.143450
2017-04-20,0.039586,0.019669,0.098111,-0.074277,0.024556,1.144250
2017-04-21,0.032485,0.027526,0.072930,-0.086534,0.021402,1.144250
2017-04-24,0.085554,0.046973,0.087635,-0.116586,0.019260,1.168150
2017-04-25,0.073966,0.080243,0.101142,-0.102329,0.023734,0.999000
2017-04-26,0.057745,0.075922,0.076699,-0.106715,0.030809,0.998800
2017-04-27,0.057803,0.067326,0.066102,-0.090258,0.032576,0.999300
2017-04-28,0.044020,0.077061,0.079193,-0.086529,0.032593,0.999900
2017-05-03,0.039343,0.071073,0.066376,-0.050741,0.034056,0.999200
2017-05-04,0.059364,0.072018,0.074704,-0.081479,0.034641,0.999600
2017-05-05,0.065754,0.071006,0.100858,-0.035903,0.023836,-0.000700
2017-05-08,0.054456,0.047887,0.092167,-0.036121,0.038883,-0.000700
2017-05-09,0.050070,0.050276,0.095128,-0.050399,0.033574,-0.000900
2017-05-10,0.056726,0.044933,0.077600,-0.028417,0.036693,-0.001400
2017-05-11,0.059092,0.051067,0.085624,0.002062,0.042779,-0.001600
2017-05-16,0.078321,0.049804,0.058742,0.056983,0.046702,-0.002300
2017-05-17,0.067580,0.078545,0.040405,0.068874,0.059210,-0.002600
2017-05-18,0.081166,0.072228,0.057564,0.089487,0.052183,-0.002000
2017-05-19,0.082877,0.084339,0.047262,0.098421,0.055147,-0.002500
2017-05-22,0.093504,0.063839,0.052174,0.078233,0.062896,-0.002800
2017-05-23,0.092057,0.044685,0.032442,0.036318,0.030039,-0.002700
2017-05-24,0.095616,0.019873,0.022363,0.001580,0.018178,-0.002600
2017-05-30,0.113841,0.022457,0.018622,-0.014712,0.020117,-0.002000
2017-05-31,0.059960,0.009952,0.001285,-0.013857,0.032109,-0.001700
2017-06-01,0.068657,-0.006491,-0.010697,-0.003841,0.019865,-0.000900
2017-06-02,0.062667,-0.007559,-0.033954,-0.003594,0.007817,0.000100
2017-06-07,0.069112,0.000740,-0.024671,-0.010259,0.009784,-0.000300
2017-06-08,0.106994,-0.001119,-0.028252,-0.013256,0.002576,-0.000400
